0, 0, 0.8507322888215186
3, 3, 0.9793017760296048
2, 2, 0.9018681005664924
2, 2, 0.902523542635507
2, 2, 0.8002204998605535
3, 3, 0.9838771571045982
0, 0, 0.99730886035921
1, 1, 0.9753170656951654
2, 2, 0.9904991586084604
3, 3, 0.9299437944884497
0, 0, 0.9693679568083928
0, 0, 0.9693679568083928
0, 0, 0.9693679568083928
0, 0, 0.9693679568083928
2, 2, 0.944927699611736
0, 0, 0.9765967840373508
1, 2, 0.8907361917685737
1, 3, 0.9923267566282191
1, 3, 0.9923267566282191
1, 3, 0.9923267566282191
0, 0, 0.9550789105869786
1, 1, 0.9664890740794227
0, 0, 0.6444919714647296
1, 1, 0.9935358331269695
2, 2, 0.999494516652679
3, 3, 0.9981818097732597
0, 2, 0.9798963550361097
0, 0, 0.9713294003025754
1, 1, 0.9958433317267242
2, 2, 0.9713729607076134
1, 3, 0.979306226166378
0, 0, 0.8194591283605528
1, 1, 0.9537811068098234
2, 2, 0.9998394296708701
3, 3, 0.9504994775490893
4, 4, 0.9395663758940941
5, 5, 0.9366122332637026
6, 6, 0.9888881390232361
7, 7, 0.9616877302913507
8, 8, 0.5211167033326154
9, 9, 0.842878174583391
0, 0, 0.93173878282544
1, 1, 0.9819878933877916
2, 2, 0.9856725979423954
3, 3, 0.9864444053268704
4, 4, 0.7916518498818725
5, 5, 0.6957984686611639
6, 6, 0.9530494705926731
7, 7, 0.9992260661807079
8, 8, 0.6982963262530959
9, 7, 0.7112246048372916
0, 0, 0.9998242213761575
1, 1, 0.9949351887272256
2, 2, 0.9737153908291991
3, 3, 0.995428603108501
4, 4, 0.9972622837445271
4, 4, 0.9972622837445271
5, 5, 0.6027845643642247
6, 5, 0.6259707391616217
7, 7, 0.678597746260023
8, 8, 0.5545336098447762
9, 9, 0.9558116079562985
0, 0, 0.6358296860024921
1, 1, 0.9494014646563359
2, 2, 0.9989354818061034
3, 3, 0.9998306581541471
5, 5, 0.5688219892853085
6, 5, 0.6496122724862167
7, 7, 0.8465599119675614
8, 8, 0.6829521730925154
9, 9, 0.8409933786088808
0, 0, 0.9192832180957883
1, 1, 0.9707274053954801
2, 2, 0.9581366143257868
3, 3, 0.9999515964417348
4, 4, 0.9854935500524522
5, 5, 0.9756585030251308
6, 6, 0.6927399447702716
7, 7, 0.8421353463257018
8, 3, 0.5109737202089178
9, 9, 0.9571851402136278
0, 0, 0.90832867812346
1, 1, 0.8022391295758837
2, 2, 0.9902649463515846
3, 3, 0.8562641511611019
4, 4, 0.9720515284579376
5, 3, 0.5195015354327903
6, 6, 0.9634111552732054
7, 7, 0.9924714308788907
8, 5, 0.5184377074118277
9, 7, 0.635920141181058
0, 0, 0.9994344050871175
1, 1, 0.9965613503548885
2, 2, 0.5048485713542064
3, 3, 0.9962915640813904
4, 4, 0.8435632719666082
5, 5, 0.9799706916142847
6, 6, 0.8509162656696085
7, 7, 0.982166588159178
8, 3, 0.430808375029694
9, 7, 0.7056175892770815
0, 0, 0.9909651542718437
1, 1, 0.9906483682016889
2, 2, 0.8887106696401809
3, 3, 0.9774057932298953
4, 4, 0.5566370091294344
5, 5, 0.9992610166623511
6, 6, 0.997931054131929
7, 7, 0.9919062182902848
8, 8, 0.9588369172007861
9, 9, 0.9644538914276635
0, 0, 0.9925211596302521
1, 1, 0.9885440956186412
2, 2, 0.6880146496903241
3, 3, 0.9864977703172872
4, 4, 0.7902265388161167
5, 5, 0.992264173625053
6, 6, 0.8476036021199655
7, 7, 0.9568354668034859
8, 3, 0.5506741808728052
9, 3, 0.8235041621161586
0, 0, 0.8785170067246495
1, 1, 0.9929905033273124
3, 3, 0.9292419103313556
2, 2, 0.9932873361489907
4, 4, 0.9119431641804377
5, 5, 0.42540223277139577
6, 6, 0.9898285239176363
7, 7, 0.9479874635245824
8, 5, 0.5321554059628228
9, 9, 0.9981244671133741
4, 4, 0.8422725090000183
4, 4, 0.9631073143963271
5, 5, 0.963539848000888
5, 5, 0.9385720685219336
5, 5, 0.9316063748855635
6, 5, 0.7237482077374771
6, 6, 0.45553883331983236
7, 7, 0.9883550632817878
8, 2, 0.5529463053857068
9, 9, 0.7863286824525071
5, 7, 0.5923072497709774
6, 6, 0.44984970104071
4, 6, 0.8563234529236979
5, 5, 0.9797458538657641
